Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
147,8,3, 0,2, 2,5
147,8,3, 0,2, 1,5
147,8,2, 0,2, 1,-5
147,8,3, 0,2, 0,5
147,8,3, 0,2, 1,5
147,8,3, 0,2, 1,-10
147,9,-1, 2,1, 2,0
147,9,-1, 2,1, 0,10
147,10,2, 2,1, 2,-5
147,10,-1, 2,1, 1,0
147,10,-1, 2,1, 0,10
147,11,3, 3,1, 2,-5
147,11,-1, 3,1, 1,0
147,11,-1, 3,1, 0,10
147,12,0, 2,0, 2,-5
147,12,3, 2,0, 1,5
147,12,3, 2,0, 0,5
147,12,1, 2,0, 0,5
147,12,1, 2,0, 0,5
147,12,1, 2,0, 0,10
147,13,1, 2,3, 2,5
147,13,3, 2,3, 1,-5
147,13,0, 2,3, 0,5
147,13,3, 2,3, 1,-10
147,13,0, 2,3, 0,5
147,13,0, 2,3, 1,10
147,14,1, 2,0, 2,5
147,14,-1, 2,0, 1,0
147,14,-1, 2,0, 1,10
147,15,-1, 1,2, 2,0
147,15,-1, 1,2, 0,0
147,16,0, 0,3, 2,-5
147,16,2, 0,3, 0,5
147,16,-1, 0,3, 1,0
147,16,-1, 0,3, 1,10
147,17,-1, 3,0, 2,0
147,17,-1, 3,0, 0,-10
147,18,1, 1,0, 2,-5
147,18,0, 1,0, 0,-10
147,18,-1, 1,0, 0,0
147,18,-1, 1,0, 1,10
147,19,0, 1,0, 2,-5
147,19,1, 1,0, 1,-10
147,19,2, 1,0, 1,5
147,19,-1, 1,0, 0,0
147,19,-1, 1,0, 0,10
147,20,3, 2,0, 2,5
147,20,2, 2,0, 1,-5
147,20,1, 2,0, 0,5
147,20,-1, 2,0, 1,0
147,20,-1, 2,0, 1,10
147,21,1, 2,0, 2,5
147,21,3, 2,0, 1,5
147,21,2, 2,0, 1,-5
147,21,0, 2,0, 0,-10
147,21,0, 2,0, 0,-15
147,21,0, 2,0, 0,-10
147,22,2, 3,1, 2,5
147,22,2, 3,1, 0,5
147,22,2, 3,1, 0,5
147,22,3, 3,1, 0,-5
147,22,3, 3,1, 1,-10
147,22,3, 3,1, 1,-10
147,23,3, 3,2, 2,-5
147,23,0, 3,2, 1,5
147,23,1, 3,2, 0,5
147,23,1, 3,2, 0,5
147,23,1, 3,2, 0,5
147,23,1, 3,2, 0,10
147,24,2, 3,2, 2,-5
147,24,-1, 3,2, 1,0
147,24,-1, 3,2, 0,-10
147,25,1, 3,2, 2,5
147,25,1, 3,2, 0,5
147,25,1, 3,2, 0,5
147,25,1, 3,2, 0,5
147,25,-1, 3,2, 0,0
147,25,-1, 3,2, 0,10
147,26,1, 1,0, 2,-5
147,26,1, 1,0, 0,-10
147,26,1, 1,0, 0,-15
147,26,1, 1,0, 0,-20
147,26,1, 1,0, 0,-25
147,26,1, 1,0, 0,10
147,27,3, 3,2, 2,-5
147,27,3, 3,2, 0,-10
147,27,3, 3,2, 0,-15
147,27,0, 3,2, 0,5
147,27,-1, 3,2, 1,0
147,27,-1, 3,2, 1,-10
147,28,-1, 0,3, 2,0
147,28,-1, 0,3, 1,10
147,29,0, 3,0, 2,-5
147,29,1, 3,0, 1,5
147,29,-1, 3,0, 0,0
147,29,-1, 3,0, 0,10
147,30,-1, 1,3, 2,0
147,30,-1, 1,3, 0,10
148,1,-1, 2,3, 2,0
148,1,-1, 2,3, 0,0
148,2,1, 1,3, 2,-5
148,2,-1, 1,3, 1,0
148,2,-1, 1,3, 0,10
148,3,0, 0,2, 2,-5
148,3,2, 0,2, 1,-10
148,3,1, 0,2, 1,5
148,3,3, 0,2, 0,5
148,3,3, 0,2, 0,5
148,3,3, 0,2, 0,10
148,4,2, 2,3, 2,-5
148,4,2, 2,3, 0,-10
148,4,2, 2,3, 0,-15
148,4,2, 2,3, 0,-20
148,4,2, 2,3, 0,-25
148,4,2, 2,3, 0,-10
148,5,3, 0,3, 2,-5
148,5,0, 0,3, 0,-10
148,5,1, 0,3, 0,5
148,5,3, 0,3, 1,-15
148,5,1, 0,3, 0,5
148,5,1, 0,3, 1,-10
148,6,-1, 3,2, 2,0
148,6,-1, 3,2, 1,10
148,7,0, 3,2, 2,5
148,7,-1, 3,2, 0,0
148,7,-1, 3,2, 0,0
148,8,1, 2,0, 2,5
148,8,2, 2,0, 1,-5
148,8,1, 2,0, 0,5
148,8,2, 2,0, 1,-10
148,8,1, 2,0, 0,5
148,8,1, 2,0, 1,10
148,9,-1, 2,0, 2,0
148,9,-1, 2,0, 0,10
148,10,2, 0,2, 2,-5
148,10,-1, 0,2, 0,0
148,10,-1, 0,2, 1,-10
148,11,3, 1,0, 2,5
148,11,1, 1,0, 0,-5
148,11,-1, 1,0, 1,0
148,11,-1, 1,0, 0,-10
148,12,1, 1,2, 2,-5
148,12,3, 1,2, 0,5
148,12,1, 1,2, 1,-10
148,12,0, 1,2, 0,5
148,12,1, 1,2, 1,-15
148,12,1, 1,2, 0,10
148,13,0, 1,3, 2,5
148,13,3, 1,3, 0,-5
148,13,0, 1,3, 1,5
148,13,-1, 1,3, 0,0
148,13,-1, 1,3, 0,-10
148,14,1, 2,3, 2,5
148,14,1, 2,3, 0,5
148,14,-1, 2,3, 0,0
148,14,-1, 2,3, 0,0
148,15,2, 3,0, 2,5
148,15,1, 3,0, 0,5
148,15,1, 3,0, 0,5
148,15,0, 3,0, 0,-5
148,15,0, 3,0, 1,-10
148,15,0, 3,0, 1,-10
148,16,3, 1,3, 2,-5
148,16,2, 1,3, 1,5
148,16,1, 1,3, 0,-10
148,16,-1, 1,3, 1,0
148,16,-1, 1,3, 0,-10
148,17,0, 2,3, 2,5
148,17,2, 2,3, 1,-5
148,17,3, 2,3, 0,-10
148,17,3, 2,3, 0,-15
148,17,3, 2,3, 0,-20
148,17,3, 2,3, 0,0
148,18,0, 1,0, 2,-5
148,18,0, 1,0, 0,-10
148,18,1, 1,0, 0,-15
148,18,-1, 1,0, 0,0
148,18,-1, 1,0, 1,0
148,19,-1, 3,1, 2,0
148,19,-1, 3,1, 0,0
148,20,2, 3,1, 2,5
148,20,-1, 3,1, 1,0
148,20,-1, 3,1, 1,-10
148,21,3, 0,1, 2,5
148,21,1, 0,1, 1,-5
148,21,-1, 0,1, 0,0
148,21,-1, 0,1, 1,-10
148,22,3, 0,2, 2,5
148,22,0, 0,2, 1,-5
148,22,-1, 0,2, 0,0
148,22,-1, 0,2, 1,-10
148,23,0, 2,0, 2,-5
148,23,0, 2,0, 1,-10
148,23,-1, 2,0, 1,0
148,23,-1, 2,0, 0,-10
148,24,1, 3,2, 2,5
148,24,-1, 3,2, 1,0
148,24,-1, 3,2, 1,10
148,25,2, 0,1, 2,5
148,25,0, 0,1, 1,-5
148,25,-1, 0,1, 0,0
148,25,-1, 0,1, 1,10
148,26,-1, 2,1, 2,0
148,26,-1, 2,1, 1,-10
148,27,1, 2,1, 2,-5
148,27,3, 2,1, 1,5
148,27,3, 2,1, 0,5
148,27,1, 2,1, 0,-10
148,27,-1, 2,1, 1,0
148,27,-1, 2,1, 0,10
148,28,3, 3,2, 2,-5
148,28,-1, 3,2, 1,0
148,28,-1, 3,2, 0,-10
148,29,-1, 2,3, 2,0
148,29,-1, 2,3, 1,-10
148,30,2, 0,2, 2,-5
148,30,1, 0,2, 1,5
148,30,-1, 0,2, 0,0
148,30,-1, 0,2, 0,0
149,1,2, 3,0, 2,5
149,1,1, 3,0, 0,5
149,1,-1, 3,0, 0,0
149,1,-1, 3,0, 0,10
149,2,0, 2,0, 2,-5
149,2,-1, 2,0, 1,0
149,2,-1, 2,0, 0,10
149,3,-1, 2,0, 2,0
149,3,-1, 2,0, 1,10
149,4,1, 0,1, 2,-5
149,4,0, 0,1, 0,-10
149,4,0, 0,1, 0,-15
149,4,0, 0,1, 0,-20
149,4,0, 0,1, 0,-25
149,4,0, 0,1, 0,-10
149,5,3, 2,1, 2,5
149,5,1, 2,1, 1,-5
149,5,2, 2,1, 0,-10
149,5,3, 2,1, 0,5
149,5,1, 2,1, 1,-15
149,5,1, 2,1, 0,10
149,6,1, 2,0, 2,5
149,6,-1, 2,0, 0,0
149,6,-1, 2,0, 0,10
149,7,0, 1,0, 2,-5
149,7,-1, 1,0, 0,0
149,7,-1, 1,0, 1,-10
149,8,2, 2,0, 2,-5
149,8,2, 2,0, 1,-10
149,8,2, 2,0, 1,-15
149,8,2, 2,0, 1,-20
149,8,2, 2,0, 1,-25
149,8,2, 2,0, 1,-10
149,9,-1, 0,2, 2,0
149,9,-1, 0,2, 1,0
149,10,3, 0,2, 2,5
149,10,3, 0,2, 1,5
149,10,3, 0,2, 1,5
149,10,3, 0,2, 1,5
149,10,3, 0,2, 1,5
149,10,3, 0,2, 1,10
149,11,2, 2,0, 2,-5
149,11,1, 2,0, 1,5
149,11,3, 2,0, 0,5
149,11,3, 2,0, 0,5
149,11,3, 2,0, 0,5
149,11,3, 2,0, 0,10
149,12,-1, 1,0, 2,0
149,12,-1, 1,0, 0,-10
149,13,0, 2,0, 2,-5
149,13,0, 2,0, 1,-10
149,13,-1, 2,0, 1,0
149,13,-1, 2,0, 0,-10
149,14,-1, 1,2, 2,0
149,14,-1, 1,2, 0,-10
149,15,1, 0,2, 2,5
149,15,3, 0,2, 1,5
149,15,-1, 0,2, 1,0
149,15,-1, 0,2, 1,10
149,16,3, 0,2, 2,5
149,16,3, 0,2, 1,5
149,16,-1, 0,2, 1,0
149,16,-1, 0,2, 1,10
149,17,3, 3,0, 2,-5
149,17,3, 3,0, 0,-10
149,17,-1, 3,0, 0,0
149,17,-1, 3,0, 1,-10
149,18,1, 2,0, 2,5
149,18,1, 2,0, 1,5
149,18,-1, 2,0, 1,0
149,18,-1, 2,0, 1,-10
149,19,-1, 2,0, 2,0
149,19,-1, 2,0, 1,0
149,20,3, 3,0, 2,-5
149,20,2, 3,0, 0,5
149,20,1, 3,0, 1,5
149,20,1, 3,0, 1,5
149,20,-1, 3,0, 1,0
149,20,-1, 3,0, 1,10
149,21,0, 2,1, 2,5
149,21,3, 2,1, 0,5
149,21,-1, 2,1, 0,0
149,21,-1, 2,1, 0,0
149,22,2, 3,1, 2,5
149,22,0, 3,1, 1,5
149,22,3, 3,1, 1,-5
149,22,-1, 3,1, 0,0
149,22,-1, 3,1, 1,-10
149,23,2, 2,0, 2,-5
149,23,1, 2,0, 0,5
149,23,2, 2,0, 1,-10
149,23,1, 2,0, 0,5
149,23,1, 2,0, 1,5
149,23,1, 2,0, 1,0
149,24,1, 2,3, 2,5
149,24,1, 2,3, 1,5
149,24,0, 2,3, 1,5
149,24,1, 2,3, 1,5
149,24,0, 2,3, 1,5
149,24,0, 2,3, 1,10
149,25,1, 0,2, 2,5
149,25,3, 0,2, 1,5
149,25,-1, 0,2, 1,0
149,25,-1, 0,2, 1,0
149,26,0, 2,1, 2,5
149,26,1, 2,1, 1,-5
149,26,1, 2,1, 0,-10
149,26,3, 2,1, 0,5
149,26,1, 2,1, 1,-15
149,26,1, 2,1, 0,-10
149,27,2, 2,3, 2,-5
149,27,3, 2,3, 1,-10
149,27,0, 2,3, 1,5
149,27,3, 2,3, 0,-15
149,27,3, 2,3, 1,-20
149,27,3, 2,3, 1,10
149,28,3, 0,1, 2,5
149,28,3, 0,1, 0,5
149,28,-1, 0,1, 0,0
149,28,-1, 0,1, 0,10
149,29,1, 2,0, 2,5
149,29,2, 2,0, 0,-5
149,29,0, 2,0, 1,-10
149,29,0, 2,0, 1,-15
149,29,0, 2,0, 1,-20
149,29,0, 2,0, 1,-10
149,30,-1, 1,0, 2,0
149,30,-1, 1,0, 0,10
150,1,0, 3,0, 2,-5
150,1,2, 3,0, 0,5
150,1,1, 3,0, 1,5
150,1,3, 3,0, 1,-10
150,1,2, 3,0, 0,5
150,1,2, 3,0, 1,10
150,2,2, 1,0, 2,5
150,2,0, 1,0, 0,-5
150,2,2, 1,0, 1,5
150,2,-1, 1,0, 0,0
150,2,-1, 1,0, 0,-10
150,3,-1, 0,1, 2,0
150,3,-1, 0,1, 1,0
150,4,3, 1,0, 2,5
150,4,3, 1,0, 0,5
150,4,1, 1,0, 0,-5
150,4,0, 1,0, 1,-10
150,4,0, 1,0, 1,-15
150,4,0, 1,0, 1,-10
150,5,1, 0,3, 2,5
150,5,-1, 0,3, 0,0
150,5,-1, 0,3, 0,-10
150,6,0, 0,3, 2,-5
150,6,1, 0,3, 0,5
150,6,2, 0,3, 1,5
150,6,3, 0,3, 1,-10
150,6,1, 0,3, 0,5
150,6,1, 0,3, 1,10
150,7,-1, 2,3, 2,0
150,7,-1, 2,3, 1,10
150,8,3, 2,1, 2,5
150,8,-1, 2,1, 1,0
150,8,-1, 2,1, 1,0
150,9,2, 3,1, 2,5
150,9,-1, 3,1, 1,0
150,9,-1, 3,1, 1,0
150,10,3, 2,3, 2,-5
150,10,2, 2,3, 0,-10
150,10,2, 2,3, 0,-15
150,10,2, 2,3, 0,-20
150,10,2, 2,3, 0,-25
150,10,2, 2,3, 0,-10
150,11,1, 2,0, 2,5
150,11,1, 2,0, 0,5
150,11,-1, 2,0, 0,0
150,11,-1, 2,0, 0,0
150,12,-1, 1,2, 2,0
150,12,-1, 1,2, 0,10
150,13,2, 0,2, 2,-5
150,13,1, 0,2, 1,5
150,13,1, 0,2, 0,5
150,13,3, 0,2, 0,5
150,13,1, 0,2, 0,5
150,13,1, 0,2, 0,10
150,14,3, 3,1, 2,-5
150,14,2, 3,1, 1,5
150,14,-1, 3,1, 0,0
150,14,-1, 3,1, 0,10
150,15,1, 0,1, 2,-5
150,15,0, 0,1, 0,-10
150,15,0, 0,1, 0,-15
150,15,3, 0,1, 0,5
150,15,3, 0,1, 1,5
150,15,3, 0,1, 1,10
150,16,2, 1,0, 2,5
150,16,1, 1,0, 1,-5
150,16,3, 1,0, 0,5
150,16,1, 1,0, 1,-10
150,16,1, 1,0, 0,-15
150,16,1, 1,0, 0,-10
150,17,-1, 2,3, 2,0
150,17,-1, 2,3, 1,10
150,18,2, 1,2, 2,-5
150,18,-1, 1,2, 0,0
150,18,-1, 1,2, 1,10
150,19,0, 2,3, 2,5
150,19,2, 2,3, 1,-5
150,19,3, 2,3, 0,-10
150,19,3, 2,3, 0,-15
150,19,3, 2,3, 0,-20
150,19,3, 2,3, 0,-10
150,20,3, 3,1, 2,-5
150,20,0, 3,1, 1,5
150,20,-1, 3,1, 0,0
150,20,-1, 3,1, 0,0
150,21,0, 1,3, 2,5
150,21,3, 1,3, 1,-5
150,21,0, 1,3, 0,5
150,21,2, 1,3, 1,5
150,21,-1, 1,3, 1,0
150,21,-1, 1,3, 1,0
150,22,1, 3,0, 2,5
150,22,2, 3,0, 1,5
150,22,2, 3,0, 1,5
150,22,2, 3,0, 1,5
150,22,1, 3,0, 1,5
150,22,1, 3,0, 1,0
150,23,2, 0,2, 2,-5
150,23,1, 0,2, 1,5
150,23,-1, 0,2, 0,0
150,23,-1, 0,2, 0,-10
150,24,-1, 1,0, 2,0
150,24,-1, 1,0, 0,-10
150,25,0, 3,2, 2,5
150,25,0, 3,2, 0,5
150,25,0, 3,2, 0,5
150,25,1, 3,2, 0,5
150,25,0, 3,2, 0,5
150,25,0, 3,2, 0,0
150,26,2, 1,2, 2,-5
150,26,-1, 1,2, 0,0
150,26,-1, 1,2, 1,10
150,27,1, 2,3, 2,5
150,27,-1, 2,3, 0,0
150,27,-1, 2,3, 0,-10
150,28,3, 1,3, 2,-5
150,28,1, 1,3, 0,-10
150,28,1, 1,3, 0,-15
150,28,1, 1,3, 0,-20
150,28,1, 1,3, 0,-25
150,28,1, 1,3, 0,10
150,29,0, 0,3, 2,-5
150,29,0, 0,3, 0,-10
150,29,0, 0,3, 0,-15
150,29,0, 0,3, 0,-20
150,29,0, 0,3, 0,-25
150,29,0, 0,3, 0,-10
150,30,-1, 0,3, 2,0
150,30,-1, 0,3, 1,10
151,1,1, 3,1, 2,-5
151,1,3, 3,1, 1,-10
151,1,3, 3,1, 1,-15
151,1,3, 3,1, 1,-20
151,1,0, 3,1, 1,5
151,1,0, 3,1, 0,0
151,2,3, 3,2, 2,-5
151,2,1, 3,2, 1,5
151,2,3, 3,2, 0,-10
151,2,2, 3,2, 1,-15
151,2,2, 3,2, 1,-20
151,2,2, 3,2, 1,0
151,3,-1, 0,1, 2,0
151,3,-1, 0,1, 0,-10
151,4,0, 0,2, 2,-5
151,4,2, 0,2, 0,-10
151,4,0, 0,2, 0,-15
151,4,2, 0,2, 0,-20
151,4,2, 0,2, 0,-25
151,4,2, 0,2, 0,-10
151,5,2, 1,0, 2,5
151,5,-1, 1,0, 0,0
151,5,-1, 1,0, 0,10
151,6,1, 2,0, 2,5
151,6,1, 2,0, 1,5
151,6,0, 2,0, 1,-5
151,6,0, 2,0, 0,-10
151,6,-1, 2,0, 0,0
151,6,-1, 2,0, 1,-10
151,7,-1, 0,3, 2,0
151,7,-1, 0,3, 0,10
151,8,0, 1,3, 2,5
151,8,-1, 1,3, 1,0
151,8,-1, 1,3, 1,0
151,9,1, 0,1, 2,-5
151,9,3, 0,1, 0,5
151,9,1, 0,1, 1,-10
151,9,-1, 0,1, 0,0
151,9,-1, 0,1, 1,-10
151,10,2, 3,1, 2,5
151,10,0, 3,1, 1,5
151,10,0, 3,1, 1,5
151,10,0, 3,1, 1,5
151,10,0, 3,1, 1,5
151,10,0, 3,1, 1,10
151,11,3, 2,3, 2,-5
151,11,1, 2,3, 0,5
151,11,2, 2,3, 1,-10
151,11,1, 2,3, 0,5
151,11,-1, 2,3, 1,0
151,11,-1, 2,3, 1,0
151,12,-1, 0,3, 2,0
151,12,-1, 0,3, 1,-10
151,13,0, 2,3, 2,5
151,13,0, 2,3, 0,5
151,13,1, 2,3, 0,5
151,13,3, 2,3, 0,-5
151,13,1, 2,3, 1,5
151,13,1, 2,3, 0,-10
151,14,0, 1,2, 2,5
151,14,1, 1,2, 1,-5
151,14,0, 1,2, 0,5
151,14,-1, 1,2, 1,0
151,14,-1, 1,2, 1,0
151,15,2, 2,1, 2,-5
151,15,1, 2,1, 0,-10
151,15,1, 2,1, 0,-15
151,15,1, 2,1, 0,-20
151,15,-1, 2,1, 0,0
151,15,-1, 2,1, 1,10
151,16,3, 0,3, 2,-5
151,16,-1, 0,3, 1,0
151,16,-1, 0,3, 0,0
151,17,1, 2,1, 2,-5
151,17,0, 2,1, 1,5
151,17,0, 2,1, 0,5
151,17,0, 2,1, 0,5
151,17,3, 2,1, 0,5
151,17,3, 2,1, 0,10
151,18,-1, 2,1, 2,0
151,18,-1, 2,1, 0,10
151,19,2, 2,3, 2,-5
151,19,0, 2,3, 1,5
151,19,0, 2,3, 0,5
151,19,3, 2,3, 0,-10
151,19,3, 2,3, 1,-15
151,19,3, 2,3, 1,10
151,20,0, 1,2, 2,5
151,20,0, 1,2, 0,5
151,20,0, 1,2, 0,5
151,20,-1, 1,2, 0,0
151,20,-1, 1,2, 0,0
151,21,0, 3,2, 2,5
151,21,2, 3,2, 0,-5
151,21,-1, 3,2, 1,0
151,21,-1, 3,2, 0,10
151,22,0, 3,1, 2,5
151,22,0, 3,1, 0,5
151,22,0, 3,1, 0,5
151,22,0, 3,1, 0,5
151,22,3, 3,1, 0,-5
151,22,3, 3,1, 1,10
151,23,1, 3,2, 2,5
151,23,0, 3,2, 0,5
151,23,-1, 3,2, 0,0
151,23,-1, 3,2, 0,10
151,24,2, 1,0, 2,5
151,24,0, 1,0, 0,-5
151,24,0, 1,0, 1,-10
151,24,0, 1,0, 1,-15
151,24,0, 1,0, 1,-20
151,24,0, 1,0, 1,-10
151,25,-1, 2,1, 2,0
151,25,-1, 2,1, 1,-10
151,26,2, 0,1, 2,5
151,26,1, 0,1, 1,-5
151,26,0, 0,1, 0,-10
151,26,0, 0,1, 0,-15
151,26,-1, 0,1, 0,0
151,26,-1, 0,1, 1,-10
151,27,0, 0,2, 2,-5
151,27,-1, 0,2, 1,0
151,27,-1, 0,2, 0,-10
151,28,3, 3,0, 2,-5
151,28,1, 3,0, 0,5
151,28,-1, 3,0, 1,0
151,28,-1, 3,0, 1,0
151,29,-1, 0,3, 2,0
151,29,-1, 0,3, 1,0
151,30,2, 3,2, 2,-5
151,30,1, 3,2, 0,5
151,30,3, 3,2, 1,-10
151,30,-1, 3,2, 0,0
151,30,-1, 3,2, 1,0
152,1,-1, 1,3, 2,0
152,1,-1, 1,3, 0,10
152,2,1, 2,3, 2,5
152,2,3, 2,3, 0,-5
152,2,-1, 2,3, 1,0
152,2,-1, 2,3, 0,-10
152,3,2, 1,3, 2,5
152,3,0, 1,3, 1,5
152,3,0, 1,3, 1,5
152,3,3, 1,3, 1,-5
152,3,1, 1,3, 0,-10
152,3,1, 1,3, 0,-10
152,4,0, 2,0, 2,-5
152,4,-1, 2,0, 0,0
152,4,-1, 2,0, 1,10
152,5,3, 1,2, 2,5
152,5,2, 1,2, 1,-5
152,5,0, 1,2, 0,5
152,5,2, 1,2, 1,-10
152,5,0, 1,2, 0,5
152,5,0, 1,2, 1,-10
152,6,1, 3,1, 2,-5
152,6,0, 3,1, 1,5
152,6,2, 3,1, 0,5
152,6,2, 3,1, 0,5
152,6,2, 3,1, 0,5
152,6,2, 3,1, 0,10
152,7,-1, 3,2, 2,0
152,7,-1, 3,2, 0,0
152,8,3, 1,2, 2,5
152,8,0, 1,2, 0,5
152,8,1, 1,2, 0,-5
152,8,1, 1,2, 1,-10
152,8,1, 1,2, 1,-15
152,8,1, 1,2, 1,0
152,9,2, 3,0, 2,5
152,9,0, 3,0, 0,-5
152,9,3, 3,0, 1,-10
152,9,3, 3,0, 1,-15
152,9,3, 3,0, 1,-20
152,9,3, 3,0, 1,-10
152,10,2, 0,2, 2,-5
152,10,-1, 0,2, 0,0
152,10,-1, 0,2, 1,-10
152,11,0, 1,0, 2,-5
152,11,1, 1,0, 0,-10
152,11,1, 1,0, 0,-15
152,11,3, 1,0, 0,5
152,11,1, 1,0, 1,-20
152,11,1, 1,0, 0,10
152,12,3, 2,1, 2,5
152,12,-1, 2,1, 1,0
152,12,-1, 2,1, 1,0
152,13,0, 3,1, 2,5
152,13,0, 3,1, 1,5
152,13,0, 3,1, 1,5
152,13,0, 3,1, 1,5
152,13,0, 3,1, 1,5
152,13,0, 3,1, 1,10
152,14,1, 0,2, 2,5
152,14,2, 0,2, 1,-5
152,14,2, 0,2, 0,-10
152,14,-1, 0,2, 0,0
152,14,-1, 0,2, 1,-10
152,15,3, 1,3, 2,-5
152,15,0, 1,3, 1,5
152,15,-1, 1,3, 0,0
152,15,-1, 1,3, 0,-10
152,16,2, 0,3, 2,5
152,16,0, 0,3, 0,-5
152,16,0, 0,3, 1,-10
152,16,-1, 0,3, 1,0
152,16,-1, 0,3, 0,-10
152,17,-1, 1,3, 2,0
152,17,-1, 1,3, 0,0
152,18,1, 2,1, 2,-5
152,18,3, 2,1, 0,5
152,18,0, 2,1, 1,5
152,18,-1, 2,1, 1,0
152,18,-1, 2,1, 1,0
152,19,3, 2,0, 2,5
152,19,2, 2,0, 0,-5
152,19,-1, 2,0, 1,0
152,19,-1, 2,0, 0,-10
152,20,0, 2,0, 2,-5
152,20,0, 2,0, 1,-10
152,20,0, 2,0, 1,-15
152,20,0, 2,0, 1,-20
152,20,0, 2,0, 1,-25
152,20,0, 2,0, 1,-10
152,21,-1, 1,0, 2,0
152,21,-1, 1,0, 1,0
152,22,3, 1,2, 2,5
152,22,3, 1,2, 0,5
152,22,3, 1,2, 0,5
152,22,0, 1,2, 0,5
152,22,0, 1,2, 0,5
152,22,0, 1,2, 0,10
152,23,2, 1,0, 2,5
152,23,1, 1,0, 1,-5
152,23,3, 1,0, 0,5
152,23,1, 1,0, 1,-10
152,23,3, 1,0, 0,5
152,23,3, 1,0, 1,-10
152,24,2, 2,3, 2,-5
152,24,0, 2,3, 0,5
152,24,2, 2,3, 1,-10
152,24,2, 2,3, 0,-15
152,24,-1, 2,3, 0,0
152,24,-1, 2,3, 1,-10
152,25,1, 3,1, 2,-5
152,25,3, 3,1, 0,-10
152,25,-1, 3,1, 0,0
152,25,-1, 3,1, 1,0
152,26,3, 0,2, 2,5
152,26,-1, 0,2, 1,0
152,26,-1, 0,2, 1,0
152,27,-1, 2,0, 2,0
152,27,-1, 2,0, 1,0
152,28,2, 3,1, 2,5
152,28,-1, 3,1, 0,0
152,28,-1, 3,1, 0,-10
152,29,-1, 3,1, 2,0
152,29,-1, 3,1, 0,0
152,30,3, 1,3, 2,-5
152,30,-1, 1,3, 1,0
152,30,-1, 1,3, 0,10
153,1,3, 1,3, 2,-5
153,1,-1, 1,3, 1,0
153,1,-1, 1,3, 0,0
153,2,-1, 2,3, 2,0
153,2,-1, 2,3, 1,10
153,3,1, 0,2, 2,5
153,3,1, 0,2, 0,5
153,3,1, 0,2, 0,5
153,3,1, 0,2, 0,5
153,3,1, 0,2, 0,5
153,3,1, 0,2, 0,10
153,4,2, 0,3, 2,5
153,4,2, 0,3, 1,5
153,4,3, 0,3, 1,-5
153,4,0, 0,3, 0,-10
153,4,0, 0,3, 0,-15
153,4,0, 0,3, 0,10
153,5,0, 0,2, 2,-5
153,5,0, 0,2, 1,-10
153,5,0, 0,2, 1,-15
153,5,0, 0,2, 1,-20
153,5,0, 0,2, 1,-25
153,5,0, 0,2, 1,-10
153,6,-1, 1,2, 2,0
153,6,-1, 1,2, 0,-10
153,7,1, 0,1, 2,-5
153,7,-1, 0,1, 0,0
153,7,-1, 0,1, 1,10
153,8,2, 3,1, 2,5
153,8,-1, 3,1, 1,0
153,8,-1, 3,1, 1,0
153,9,3, 1,3, 2,-5
153,9,3, 1,3, 0,-10
153,9,3, 1,3, 0,-15
153,9,3, 1,3, 0,-20
153,9,3, 1,3, 0,-25
153,9,3, 1,3, 0,-10
153,10,3, 3,0, 2,-5
153,10,1, 3,0, 1,5
153,10,-1, 3,0, 0,0
153,10,-1, 3,0, 0,0
153,11,2, 1,0, 2,5
153,11,3, 1,0, 1,5
153,11,3, 1,0, 1,5
153,11,3, 1,0, 1,5
153,11,3, 1,0, 1,5
153,11,3, 1,0, 1,10
153,12,-1, 3,0, 2,0
153,12,-1, 3,0, 0,10
153,13,0, 3,2, 2,5
153,13,1, 3,2, 0,5
153,13,2, 3,2, 0,-5
153,13,2, 3,2, 1,-10
153,13,2, 3,2, 1,-15
153,13,2, 3,2, 1,-10
153,14,1, 0,3, 2,5
153,14,1, 0,3, 1,5
153,14,1, 0,3, 1,5
153,14,1, 0,3, 1,5
153,14,1, 0,3, 1,5
153,14,1, 0,3, 1,10
153,15,0, 0,3, 2,-5
153,15,1, 0,3, 0,5
153,15,1, 0,3, 1,5
153,15,-1, 0,3, 1,0
153,15,-1, 0,3, 1,10
153,16,-1, 0,1, 2,0
153,16,-1, 0,1, 1,10
153,17,1, 1,2, 2,-5
153,17,3, 1,2, 1,5
153,17,1, 1,2, 0,-10
153,17,1, 1,2, 1,-15
153,17,-1, 1,2, 1,0
153,17,-1, 1,2, 0,-10
153,18,2, 2,0, 2,-5
153,18,0, 2,0, 0,-10
153,18,0, 2,0, 0,-15
153,18,-1, 2,0, 0,0
153,18,-1, 2,0, 1,10
153,19,-1, 3,1, 2,0
153,19,-1, 3,1, 0,10
153,20,1, 0,1, 2,-5
153,20,-1, 0,1, 1,0
153,20,-1, 0,1, 0,10
153,21,0, 0,1, 2,-5
153,21,3, 0,1, 1,5
153,21,2, 0,1, 0,5
153,21,2, 0,1, 0,5
153,21,2, 0,1, 0,5
153,21,2, 0,1, 0,10
153,22,3, 0,2, 2,5
153,22,3, 0,2, 1,5
153,22,3, 0,2, 1,5
153,22,3, 0,2, 1,5
153,22,-1, 0,2, 1,0
153,22,-1, 0,2, 1,10
153,23,1, 0,1, 2,-5
153,23,3, 0,1, 1,5
153,23,2, 0,1, 0,5
